study_hours,break_time,sleep_hours,focus_score,previous_score,course,difficulty,goal_type,energy_level,time_of_day,distraction,day,target
8.7321732377611,0.4567112283576953,5.320658980114981,2.8105567040251067,95.34993377815019,machine learning,high,exam,medium,afternoon,medium,friday,Pomodoro
9.373299921113766,0.7292799820275659,9.14596238225354,3.396101450660213,70.87161619493443,dbms,medium,exam,high,afternoon,high,sunday,Pomodoro
7.5035055235100465,0.40900867738559166,6.027819875442873,5.2286089148530746,59.84757948565934,data structures,high,revision,low,morning,low,friday,Spaced Repetition
8.686147003019078,1.6049196306747409,4.248246294803559,4.409983812993447,42.08296913103367,machine learning,medium,revision,high,morning,low,thursday,Pomodoro
3.600433149918244,0.17249834260792984,9.619393669948037,4.403767145753971,74.584333087218,operating systems,high,exam,high,afternoon,high,saturday,Pomodoro
4.1582988546911155,1.8610585353480373,8.79807048192161,4.895214051036858,69.58460258725444,operating systems,high,revision,low,night,high,wednesday,Pomodoro
1.3763946140781882,1.2477778863259408,7.3750727148119,4.619180395259888,78.6336365063926,general,high,revision,low,afternoon,medium,monday,Pomodoro
8.922231950280073,1.921808308257919,9.358008174378982,7.472602216467816,75.09956401634932,algorithms,high,concept,low,morning,high,saturday,Deep Work
3.4170142655857694,1.5532136795927811,7.31333368104308,6.948764385847082,59.37406411467406,machine learning,high,revision,medium,afternoon,medium,friday,Spaced Repetition
1.2822541192412955,0.3405382742571885,7.797603282826268,4.778833346040441,70.48982742749048,machine learning,low,revision,medium,night,low,tuesday,Pomodoro
5.474384342945845,0.2695715698348762,6.976452871003187,2.5219351037858635,47.568147177745914,algorithms,high,concept,low,morning,low,tuesday,Pomodoro
9.180828027233778,1.275860979159331,8.615019217141525,4.317062221249424,97.60071284914753,machine learning,medium,concept,high,night,low,friday,Pomodoro
3.5706393971521937,0.5418184464937423,9.132448972625728,1.286963156877329,44.56599933884646,machine learning,high,concept,medium,night,high,friday,Pomodoro
1.051935951636712,0.8586455314083905,6.447309561102154,2.0255074250008915,80.56850731608742,algorithms,low,revision,high,morning,low,monday,Pomodoro
9.5852872346205,1.628417534109326,9.42389017953571,1.1407896577669072,96.03152774714437,operating systems,low,revision,medium,night,medium,thursday,Pomodoro
2.3773833744743915,1.0111716623687952,6.479220283581153,8.891582786935821,47.56332588164221,mathematics,high,concept,low,afternoon,medium,wednesday,Spaced Repetition
7.182571972468945,1.5838130768444738,7.498111884664818,9.180259697093085,96.5194868130323,machine learning,high,exam,high,afternoon,high,wednesday,Deep Work
3.222669017456388,1.5797714759036856,7.8072096001966464,5.794404598350868,63.551571905069636,machine learning,medium,exam,high,night,high,saturday,Pomodoro
5.035302418884188,0.5121768524768475,4.722042641458312,1.8868354045096662,85.44775140044132,general,high,revision,high,afternoon,high,thursday,Pomodoro
2.138322310221785,0.8289619585087198,4.088853166795751,8.569404842613043,70.80987768051143,operating systems,low,revision,medium,night,low,saturday,Spaced Repetition
3.417392453509773,1.0687711284705264,8.995654078230313,4.616557171209287,83.0185164132129,general,low,exam,medium,night,medium,thursday,Pomodoro
4.212435681533215,1.9790399190017343,5.575434228615742,3.29322939428526,86.33554987919186,dbms,high,revision,high,morning,high,wednesday,Pomodoro
6.099076029071264,1.9146272263827457,5.9089796225359255,2.976571409314035,80.64800613606772,general,high,exam,medium,morning,low,thursday,Pomodoro
3.612553095832843,1.0823761117140487,4.142298161834743,1.7181021127060032,65.07817261519162,mathematics,low,revision,low,afternoon,low,thursday,Pomodoro
6.79311312361448,1.2186074379130147,6.80414372998967,6.638370759736816,87.71299519182296,machine learning,medium,exam,medium,morning,low,sunday,Spaced Repetition
7.016397588850636,1.259841008122519,4.10700274116174,5.8704540319059255,45.30921374194084,data structures,low,exam,low,night,high,friday,Pomodoro
2.6155023444491556,1.5312096365155847,6.961184981395725,8.926016162951335,63.834527888010115,operating systems,low,revision,high,morning,low,tuesday,Spaced Repetition
5.997369903471462,0.1998637541088193,8.830106159407766,4.328997630833124,78.91204954200055,dbms,medium,exam,medium,afternoon,low,tuesday,Pomodoro
5.1612560573296,0.14866310272069172,9.864214364665816,8.59228251034186,50.6950086374778,mathematics,high,exam,high,morning,high,wednesday,Deep Work
7.448286363779502,0.7729874457278274,5.267577501629178,6.69409331357224,98.56083553592765,algorithms,medium,revision,high,morning,high,monday,Pomodoro
5.249050698099168,0.7658186563595712,5.506950408149715,6.437849318769738,92.79112288232295,data structures,low,revision,high,night,medium,sunday,Spaced Repetition
8.399900397769338,0.5912045550084426,8.232176145380091,5.618941676015968,75.15385620116541,mathematics,medium,concept,medium,night,high,wednesday,Pomodoro
5.920115498999083,1.4185942738353305,4.30021501860854,1.6245578344648788,88.16074976235514,algorithms,medium,concept,medium,night,medium,sunday,Pomodoro
1.7187078212403084,1.5559688519769086,6.958174627126236,6.077142493857968,79.23588160102722,dbms,medium,concept,high,morning,high,wednesday,Pomodoro
9.878029534240628,1.4301527347555514,7.687846714327011,1.4233514807327312,92.74661343357789,dbms,low,revision,medium,night,low,friday,Pomodoro
6.220346391108302,1.439389142921675,4.565442102863485,6.703908938186463,57.181964073229516,mathematics,high,revision,low,night,high,tuesday,Pomodoro
2.623203714534867,1.6830314481242463,4.066170690994817,3.8091544919029534,40.75570229016561,mathematics,medium,concept,low,morning,high,saturday,Pomodoro
1.781766171875645,1.4034272681321904,4.315852675762967,1.5337800532098713,58.31955394199598,machine learning,low,exam,medium,afternoon,medium,saturday,Pomodoro
5.657149084458621,1.8487086923876008,7.294499335412337,6.246986317464841,64.09918754586282,mathematics,low,concept,high,morning,medium,thursday,Spaced Repetition
8.458004291802347,1.645776136587004,5.133221120577126,7.310270182452192,57.43857815839186,data structures,low,revision,low,afternoon,medium,saturday,Spaced Repetition
4.472312695833605,1.4284308737146276,4.4170526286915175,9.749499613666213,40.85661890114994,operating systems,low,revision,medium,morning,medium,thursday,Spaced Repetition
8.134097390151641,1.7751249168253662,5.698101795302618,4.941675675663116,61.29970246230121,machine learning,medium,concept,high,morning,high,monday,Pomodoro
9.911582142676465,0.15170311456470986,7.970744282887125,5.034052130734801,66.79611406639935,algorithms,low,concept,medium,night,low,thursday,Spaced Repetition
3.5415739909524433,1.6706129217169003,5.90106966190198,7.52583811587888,47.25998605072399,data structures,high,revision,high,morning,high,wednesday,Pomodoro
1.7005523779946263,0.7472693041854486,8.13260509575491,7.038959150172843,49.61178479232657,data structures,low,exam,medium,night,high,monday,Pomodoro
1.0243109515074713,0.8652026519138545,7.0195834054048865,6.738976415337316,57.76383044275515,general,low,concept,medium,night,medium,friday,Spaced Repetition
6.255008410348436,0.41955082755821627,4.4446524958023295,5.182523227726043,76.93671711534154,dbms,medium,revision,medium,morning,low,saturday,Spaced Repetition
5.173082251958602,0.17704463042945684,7.653994666311571,3.5939077160329544,49.61854237093413,general,high,concept,high,afternoon,high,monday,Pomodoro
6.613949715857676,0.3780345654929944,6.816609172924263,7.48290624830704,71.7661444324766,mathematics,medium,concept,high,night,high,saturday,Pomodoro
1.6727131327268396,0.9213699469642675,9.344944789063765,1.850161832209782,99.3325427282526,data structures,medium,exam,medium,afternoon,low,friday,Pomodoro
8.602382503682762,0.836766675426543,6.6451306762150955,6.708187818797883,86.468645156559,general,high,concept,high,night,high,thursday,Pomodoro
5.221543061990382,0.6682728237523468,4.644166710704006,2.310658646729063,42.00627913366586,algorithms,high,exam,low,night,high,tuesday,Pomodoro
3.7898212279192296,1.8650862521719598,5.4908111465004525,6.782786518054297,56.507665442565525,algorithms,low,revision,low,afternoon,high,thursday,Pomodoro
1.6504453811021635,1.381402078998332,7.204166382308307,4.412447775819491,60.416498934041854,data structures,medium,revision,low,night,high,tuesday,Pomodoro
8.846179939221965,0.3117613950596114,5.238671394497202,7.1863513024252,61.146156491594496,algorithms,medium,exam,low,afternoon,medium,wednesday,Spaced Repetition
2.9901093660011346,0.5485237003177994,7.285671904856857,2.300637015162552,48.03647316400002,algorithms,medium,revision,high,afternoon,medium,friday,Pomodoro
5.591916248303098,0.25569947398693404,8.433952378937462,4.57199180402427,55.77545485792882,mathematics,medium,revision,low,afternoon,medium,wednesday,Pomodoro
4.586518259235823,0.038345821499796484,8.634987076577882,2.538504042108272,42.634276817838234,machine learning,low,concept,high,afternoon,high,thursday,Pomodoro
2.8483136622098675,1.4744553544996535,8.198278462926023,3.2164366069285593,94.20446535176758,dbms,high,concept,medium,morning,low,saturday,Pomodoro
3.614310633009292,0.33034599903689554,9.52860177414672,4.807679705168345,56.725347968117745,dbms,low,concept,low,night,high,wednesday,Pomodoro
6.358201502592807,1.74440905799779,4.285499155276675,4.469233912297619,49.49444450891576,machine learning,medium,exam,medium,night,low,sunday,Pomodoro
3.4800100310910587,1.601618989353665,9.509549007647838,6.427034563869204,88.18337307347073,dbms,low,revision,medium,night,medium,tuesday,Spaced Repetition
7.050366459393095,1.5647916172889182,7.184503614328854,6.3085095499578,52.03698226747916,general,low,revision,medium,night,low,tuesday,Spaced Repetition
4.36040703583156,1.8042444764907752,9.504737331346082,9.375962535704176,56.226771128285584,data structures,medium,exam,high,morning,medium,monday,Spaced Repetition
7.701433111030421,0.09503551441422076,5.3157716950289835,7.3560924867860376,86.9590937693726,dbms,medium,concept,high,morning,high,tuesday,Pomodoro
4.8182113288592205,0.8499904808397265,4.844670040073392,5.619147148868133,75.2307476881418,operating systems,medium,exam,high,morning,low,thursday,Spaced Repetition
3.817228192314232,1.63973629505401,7.323650403127825,5.055242435345057,57.131504302920376,mathematics,high,exam,low,afternoon,low,wednesday,Spaced Repetition
4.947898432153371,0.7867056774955237,9.079304654919177,4.842147885726733,73.12109033773908,operating systems,high,exam,low,night,low,sunday,Pomodoro
2.935042914430257,1.4312711011155248,8.800326447708228,4.1149651670415555,50.356546774136476,mathematics,low,revision,medium,morning,medium,tuesday,Pomodoro
2.961140228338464,1.2953400054239512,6.530529881705177,2.321214685785968,68.73963601835862,mathematics,low,exam,high,morning,high,thursday,Pomodoro
7.930801281286737,0.9246569949185652,8.284522136110105,7.62341852743701,48.29653166066851,algorithms,low,revision,medium,night,high,sunday,Pomodoro
5.226888312564612,1.5658683454797344,8.477529366101233,6.441514421546994,81.18199639472077,machine learning,low,exam,high,afternoon,high,saturday,Pomodoro
1.2967924931433408,1.7037759649407664,8.10414917015243,3.3883275980830954,81.27777040712255,mathematics,medium,exam,high,morning,low,sunday,Pomodoro
8.57274792422815,1.2948938475024963,6.049042664104261,8.016188039751427,74.51249758376807,mathematics,high,revision,medium,morning,low,monday,Spaced Repetition
6.179681952695116,1.8505292833139286,4.881379413266675,9.737687780809303,96.84863406373748,algorithms,high,exam,high,afternoon,low,thursday,Spaced Repetition
3.4036474721417895,0.9536755497161431,8.935817629343322,3.442231316720233,51.11245069863361,dbms,high,exam,medium,afternoon,high,thursday,Pomodoro
4.591983696016834,1.2308015094184797,6.191465209692231,4.535070816958345,81.73844520672449,machine learning,low,revision,low,morning,high,monday,Pomodoro
1.1801055126589732,0.5057099575251176,7.104407738949797,1.1346507843067064,55.872777173562504,mathematics,medium,concept,low,morning,high,wednesday,Pomodoro
9.37316059419761,1.5697659667755886,5.200053526676486,2.177581252139378,80.54869814456399,operating systems,low,revision,high,night,high,tuesday,Pomodoro
6.343756771664616,0.0314719607470888,5.5573134919899285,6.952438700604901,41.9237617784083,dbms,medium,concept,high,night,low,wednesday,Spaced Repetition
5.515415350196427,0.5493749879748335,7.891873954372378,7.493984943341151,91.77175462775695,mathematics,high,exam,low,night,medium,tuesday,Deep Work
5.829609517619445,1.5422720963416443,7.967591837590549,4.684104287941533,93.72476267165314,data structures,low,revision,medium,morning,medium,friday,Pomodoro
9.010170110338882,0.48990701673191217,8.378197764680326,8.299138374388624,91.53918346192701,algorithms,medium,revision,low,night,low,friday,Spaced Repetition
8.631745239813313,0.7353160921182167,7.546572283213685,5.533960993521706,78.7570918667227,mathematics,medium,concept,high,afternoon,high,sunday,Pomodoro
5.332444405735847,0.15705437188314564,7.3632361145006255,3.988665017414384,49.296507120276154,machine learning,low,concept,low,afternoon,medium,saturday,Pomodoro
7.555475674906592,1.2874970648858466,6.010554605610055,1.3105348884849337,57.28750773128151,dbms,medium,revision,low,night,medium,saturday,Pomodoro
6.391893925924772,0.17785904551004772,4.349006552325548,4.350207656674643,83.23986727047173,algorithms,medium,concept,medium,afternoon,high,saturday,Pomodoro
9.425317018889016,0.10980978182154866,8.040348874179012,9.021543983449755,88.2330825241152,general,high,concept,medium,afternoon,high,thursday,Deep Work
7.734491382289378,1.58812125176551,9.813537242312455,6.1594901987788315,53.21463264417163,data structures,low,concept,low,night,medium,wednesday,Spaced Repetition
4.701271586309822,1.8598843204580082,6.061189668989765,9.671358507905552,94.616306275237,operating systems,medium,exam,low,afternoon,high,saturday,Pomodoro
5.0634634520749975,1.876936424731625,4.735114855222563,2.9082506545200606,41.7725181166896,algorithms,low,concept,low,morning,low,monday,Pomodoro
5.787196271931722,0.183700674458402,6.670112102352132,9.995546707376649,90.11375745076089,general,low,concept,high,afternoon,high,thursday,Pomodoro
3.7315911239030033,0.21721480469298515,6.836760071809498,7.094147397165117,92.47031770228463,machine learning,medium,concept,low,morning,high,friday,Pomodoro
2.2131804557752934,1.8273391948854387,6.82170361757942,6.122358825891143,95.68636536868524,dbms,high,revision,medium,night,medium,tuesday,Spaced Repetition
7.810344191003226,1.3338107733684206,5.404169051841247,6.29277621269228,74.24137969461088,mathematics,medium,revision,medium,morning,low,tuesday,Spaced Repetition
